clinicid,hospitalname,IsHospital,City,Province,RegionName
5B7FCE29C95E235AEF97EE358962A3CA,QualiMed Clinic (Sta. Rosa),True,Santa Rosa City,Laguna,IV-A
A7DA6BA0505A41B98BD85907244C4C30,UP-Philippine General Hospital,True,Manila,Manila,NCR
E9C8064BC8DAC39BED69DD1D0158C1CD,Santa Rosa Hospital and Medical Center,True,Santa Rosa City,Laguna,IV-A
09733DDE1DA9C47D431C043B24056F4E,Ospital Ng Muntinlupa,True,Muntinlupa,Manila,NCR
B71DB38E48CA853F430C67BC977DE38D,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
B458B8FEBCEF7E8B854EBDD7EDA80B96,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
17FC5E2D6649686AE07081D6A5F27BA5,QualiMed Surgery Center (Manila),True,Manila,Manila,NCR
8D9766A69B764FEFC12F56739424D136,Cavite East Asia Medical Center,True,Bacoor City,Cavite,IV-A
A70DAB11C90D06B809D0BE230731762A,Zamboanga City Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
37D0B499FB84A552C17FCBB1442D7895,"Medical Center Muntinlupa, Inc.",True,Muntinlupa,Manila,NCR
B075703BBE07A50DDCCCFAAC424BB6D9,UP-Philippine General Hospital,True,Manila,Manila,NCR
8FCBCBF224AF35D5F956A1A130552B59,Providence Hospital,True,Quezon City,Manila,NCR
88C040ADB393832C87914347CC2AFC3F,St. Louis University Hospital of Sacred Heart,True,Baguio City,Benguet,CAR
E0F120EEFD76BE864F36FFA8D1A1505A,Pines City Doctor's Hospital,True,Baguio City,Benguet,CAR
94130EA17023C4837F0DCDDA95034B65,St. Clare's Medical Center,True,Makati,Manila,NCR
1B308C0BF9F1E621437A73C326840A20,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
E5FB88B398B042F6CCCCE46BF3FA53E8,Taytay Doctors Hospital,True,Taytay,Rizal,IV-A
1D0D0D9770E958DD76149A68E579D4F3,"Sacred Heart Hospital of Malolos, Inc.",True,Malolos City,Bulacan,III
0668E20B3C9E9185B04B3D2A9DC8FA2D,Ospital ng Lungsod ng San Jose del Monte,True,San Jose del Monte City,Bulacan,III
9704A4FC48AE88598DCBDCDF57F3FDEF,QualiMed Hospital (Altaraza),True,San Jose del Monte City,Bulacan,III
55A0CE8200CF39C3028EBC66F356BF7E,Skyline Hospital and Medical Center,True,San Jose del Monte City,Bulacan,III
D8D3A2D972D6CB50E983BAA5673EA92A,Brigino General Hospital,True,San Jose del Monte City,Bulacan,III
31CA0CA71184BBDB3DE7B20A51E88E90,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
4A11654AD1E1E48352252859FF3032A0,Manila Doctors Hospital,True,Manila,Manila,NCR
8643C8E2107BA86C47371E037059C4B7,Visayas Community Medical Center,True,Cebu City,Cebu,VII
8ED36A8485E30937B99C0D247E9C3832,Commonwealth Hospital and Medical Center,True,Quezon City,Manila,NCR
CDA79CEF5B3D69E47BF881153DE40AE2,Dr. Jesus C. Delgado Memorial Hospital,True,Quezon City,Manila,NCR
DBB422937D7FF56E049D61DA730B3E11,Urdaneta Sacred Heart Hospital,True,Urdaneta City,Pangasinan,I
6463C88460BD63BBE256E495C63AA40B,Mactan Doctor's Hospital,True,Lapu-Lapu City,Cebu,VII
477B02D99DD6C00C5BA852BB9A9E1F6C,Davao Medical School Foundation Hospital,True,Davao City,Davao del Sur,XI
828752F77ADA1B8BADF688BB8BE59F9D,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
D93591BDF7860E1E4EE2FCA799911215,Eastern Visayas Regional Medical Center,True,Tacloban City,Leyte,VIII
5C80985BD40B8CE792F8C786BB23FE54,Callang General Hospital,True,Santiago City,Isabela,II
384BABC3E7FAA44CF1CA671B74499C3B,University of Santo Tomas Hospital,True,Manila,Manila,NCR
57F04BB2975420E3B4C73920C687CAD7,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
CF63547FADC1AA6E897A62291E0CB124,Callang General Hospital,True,Santiago City,Isabela,II
3D671C44AAF732ED6E2244E073B59874,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
145F9D7281F0D3E05BE5D7038E2B3467,Callang General Hospital,True,Santiago City,Isabela,II
B6DCAA50F9F37B62C29647512DCF7C17,University of Santo Tomas Hospital,True,Manila,Manila,NCR
D2350A54D774001D6078E326B4488878,Bernardino General Hospital I,True,Quezon City,Manila,NCR
91D0DBFD38D950CB716C4DD26C5DA08A,Dagupan Doctors Villaflor Memorial Hospital,True,Dagupan City,Pangasinan,I
898DD88CCA7B2F65461BC491DACB9B25,"Nazareth General Hospital, Inc.",True,Dagupan City,Pangasinan,I
DA0B1B5BEC71B468BCAB872A64595541,Lorma Medical Center,True,San Fernando City,La Union,I
32FDAB6559CDFA4F167F8C31B9199643,Novaliches General Hospital,True,Quezon City,Manila,NCR
DAB49080D80C724AAD5EBF158D63DF41,Metro North Medical Center And Hospital Inc.,True,Quezon City,Manila,NCR
5D12D5A76A9683536EB23A6A1C9767CC,MCUFilemon Dionisio Tanchoco Medical Foundation Hospital,True,Caloocan,Manila,NCR
20125FD9B2D43E340A35FB0278DA235D,Sacred Heart Medical Center,True,Angeles City,Pampanga,III
C6F798B844366CCD65D99BC7F31E0E02,The Medical City Angeles,True,Angeles City,Pampanga,III
63A7769EFBCC83107E5E385CCC6429DE,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
F6D9E459B9FBF6DD26C4F7D621ADEC1D,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
D594B1A945B5D645E59E21F88BD2D83B,Pacific Global Medical Center,True,Quezon City,Manila,NCR
BCB91D59186AA1E622116246FC3FE62C,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
9C156653D889D37811915236FEED8660,Capitol Medical Center,True,Quezon City,Manila,NCR
5BE5D2B913DCF4DD9AD2759C2E150D92,University of Santo Tomas Hospital,True,Manila,Manila,NCR
03271D336BFB3035B0D8BD034C6B2F76,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
07211688A0869D995947A8FB11B215D6,Philippine Orthopedic Center,True,Quezon City,Manila,NCR
E846FB8A4F365CA8E84393D4F34E1B07,Davao Medical School Foundation Hospital,True,Davao City,Davao del Sur,XI
73640DE25B7D656733CE2F808A330F18,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
3D324C2883882B15FA8FBE8F025A3A99,"Gonzales Maranan Medical Center, Inc.",True,Digos City,Davao del Sur,XI
AF8D1EB220186400C494DB7091E402B0,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
E240E7DDE1C1A18499E136F075403F75,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
84C2D4860A0FC27BCF854C444FB8B400,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
D714D2C5A796D5814C565D78DD16188D,DBB Municipal Hospital,True,Dasmariñas City,Cavite,IV-A
5B970A1D9BE0FD100063FD6CD688B73E,Dr. Jesus C. Delgado Memorial Hospital,True,Quezon City,Manila,NCR
F34185C4CA5D58E781D4F14173D41E5D,Veterans Memorial Medical Center,True,Quezon City,Manila,NCR
586F9B4035E5997F77635B13CC04984C,University of Santo Tomas Hospital,True,Manila,Manila,NCR
B2004314AA49D95302179246148E0326,Metro Davao Medical and Research Center,True,Davao City,Davao del Sur,XI
8973BA741E7BD6450D8023552F43728E,"Kidapawan Medical Specialists Center, Inc.",True,Kidapawan City,Cotabato,XII
7C95D7DC148CCBD86E9AF0671B1EFDE6,Davao Medical School Foundation Hospital,True,Davao City,Davao del Sur,XI
A24281A03C28FA405EB29B54EBFE5D9B,The Medical City,True,Pasig,Manila,NCR
758BE1F9F7A7EFAC938ED8BD97C0E1CB,University of Santo Tomas Hospital,True,Manila,Manila,NCR
66121D1F782D29B62A286909165517BC,"Aquinas University Hospital Foundation, Inc.",True,Legazpi City,Albay,V
5ABDF8B8520B71F3A528C7547EE92428,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
DEF7924E3199BE5E18060BB3E1D547A7,University of Santo Tomas Hospital,True,Manila,Manila,NCR
13D63838EF1FB6F34CA2DC6821C60E49,Manila Doctors Hospital,True,Manila,Manila,NCR
797134C3E42371BB4979A462EB2F042A,Manila Doctors Hospital,True,Manila,Manila,NCR
3E76E57FBBBB23DC59E6445191203A3F,Taytay Doctors Hospital,True,Taytay,Rizal,IV-A
56503192B14190D3826780D47C0D3BF3,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
51E6D6E679953C6311757004D8CBBBA9,Manila Doctors Hospital,True,Manila,Manila,NCR
73FED7FD472E502D8908794430511F4D,University of Perpetual Help Dalta Medical Center,True,Las Piñas,Manila,NCR
99BE9F83741D1275639DF2C1E4D0072F,Las Piñas Doctor's Hospital,True,Las Piñas,Manila,NCR
E91068FFF3D7FA1594DFDF3B4308433A,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
ADF8D7F8C53C8688E63A02BFB3055497,Metro North Medical Center And Hospital Inc.,True,Quezon City,Manila,NCR
D464B5AC99E74462F321C06CCACC4BFF,San Lazaro Hospital,True,Manila,Manila,NCR
DDCBE25988981920C872C1787382F04D,Asia Medic Family Hospital and Medical Clinic,True,Dasmariñas City,Cavite,IV-A
B071CFA81605A94AD80CFA2BBC747448,The Premier Medical Center,True,Parañaque,Manila,NCR
6950AA02AE8613AF620668146DD11840,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
E8E0DD181E4EE545195120626098BFBA,"Medical Center Muntinlupa, Inc.",True,Muntinlupa,Manila,NCR
E39505EF839C38F61139AE78DA3F7615,The Premier Medical Center,True,Parañaque,Manila,NCR
D583A4F8625315510CECC55FADA3BFAD,Global Care Medical Center of Bay,True,Bay,Laguna,IV-A
CB953F6CA5923F7517125DB46ED1293D,Marian Hospital Of Santa Rosa Inc.,True,Santa Rosa City,Laguna,IV-A
AB4F2B5FD96CA65349119909C1EADA2D,Parañaque Doctor's Hospital,True,Parañaque,Manila,NCR
258E130476290221F597C56D351224B6,Unihealth Southwoods Hospital,True,Biñan City,Laguna,IV-A
15B3342AA0ABD5176B93D68DDF95E3CE,West Lake Medical Hospital,True,San Pedro City,Laguna,IV-A
63DFDEB1FF9FF09ECC3F05D2D7221FFA,East Ave. Medical Center,True,Quezon City,Manila,NCR
2FE11390FB76F9E3ED3CAEA676113480,Benguet General Hospital,True,La Trinidad,Benguet,CAR
9CEB1BB7533DA5123B053A38DEA2516C,St. Louis University Hospital of Sacred Heart,True,Baguio City,Benguet,CAR
059CBC008595673B572C07C7293CAD76,Notre Dame de Chartres Hospital,True,Baguio City,Benguet,CAR
E4A04634D822CCA01BAD557161D155D6,Pines City Doctor's Hospital,True,Baguio City,Benguet,CAR
4B458F0C4FB64AE01B149E7D7F3A8BF3,Baguio General Hospital & Medical Center,True,Baguio City,Benguet,CAR
BC42458049CDC2A24F25BB3AF5F53C57,San Sebastian District Hospital,True,Sablayan,Occidental Mindoro,IV-B
4234685DDE7DE62B5D41E162A3FD9098,Quezon Medical Center,True,Lucena City,Quezon,IV-A
966B6DFB6B0819CC10644BEA3115CF20,Angeles University Foundation Medical Center,True,Angeles City,Pampanga,III
28D437661D95291767E7402DFE969962,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
BA036D228858D76FB89189853A5503BD,University of Santo Tomas Hospital,True,Manila,Manila,NCR
3347EFD591F95B516252B9A131A088AB,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
DD95829DE39FE21F384685C07A1628D8,Dagupan Doctors Villaflor Memorial Hospital,True,Dagupan City,Pangasinan,I
2222F99FE4EE52BACBA5F5406FF033AA,Region I Medical Center,True,Dagupan City,Pangasinan,I
0FFACA95E3E5242BA1097AD8A9A6E95D,University of Cebu Medical Center,True,Mandaue City,Cebu,VII
11348E03E23B137D55D94464250A67A2,Cebu Doctor's University Hospital,True,Cebu City,Cebu,VII
E8AAC01231200E7EF318B9DB75C72695,Fanlo Medical Clinic,True,Malita,Davao Occidental,XI
356FBC3C3158BC7A5932461B635064A2,Dr. Pablo O. Torre Sr. Memorial Hospital (Riverside Medical Center),True,Bacolod City,Negros Occidental,VI
5A42E672E08BF35F9317D8FE0E28975A,"The Doctors Hospital, Inc.",True,Bacolod City,Negros Occidental,VI
EF003C7754EA2E6E7B977467CF19BC21,"The Doctors Hospital, Inc.",True,Bacolod City,Negros Occidental,VI
30A0B73609456022AE729282FD9753D4,San Juan De Dios Hospital,True,Pasay,Manila,NCR
C2A71ACC0925C43163B18D7D2C7877AA,Philippine Orthopedic Center,True,Quezon City,Manila,NCR
4B0625AC29F46FC1D6E19B62B01FF10E,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
13F77689AEF7E9FF9887121BCEC0712A,Philippine Orthopedic Center,True,Quezon City,Manila,NCR
E6BA70FC093B4CE912D769EDE1CEEBA8,Providence Hospital,True,Quezon City,Manila,NCR
2D2DE08A7939C8CC89358D52B13F9DF3,Bethany Hospital,True,San Fernando City,La Union,I
B4B98712AA52B7584CD8FF4279F0AFE7,Providence Hospital,True,Quezon City,Manila,NCR
3573F7766DD489C09D7435C575C76131,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
147EBE637038CA50A1265ABAC8DEA181,Makati Medical Center,True,Makati,Manila,NCR
DDA208749F101159D5B6F121A1E75B98,Bicutan Medical Center,True,Taguig,Manila,NCR
018DD1E07A2DE4A08E6612341BF2323E,"South Davao Medical Specialists Hospital, Inc.",True,Padada,Davao del Sur,XI
ABDEB6F575AC5C6676B747BCA8D09CC2,Medical Center for Digos Cooperative,True,Digos City,Davao del Sur,XI
834A3BD235BCA0CAA53141F2EBC30438,Davao del Sur Provincial Hospital,True,Digos City,Davao del Sur,XI
8D9A6E908ED2B731FB96151D9BB94D49,Sunga Hospital,True,Digos City,Davao del Sur,XI
9854D7AFCE413AA13CD0A1D39D0BCEC5,"Digos Doctor's Hospital, Inc.",True,Digos City,Davao del Sur,XI
D095E9553703CC6E3D058C3B70E8E6CE,Dominican Hospital,True,Digos City,Davao del Sur,XI
E250C59336B505ED411D455ABAA30B4D,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
69B09198D4248B8F24494F27A01367B9,"Family Care Hospital, Inc.",True,San Pedro City,Laguna,IV-A
22B1CD168EC628442B3D4DC00FCA434B,UPH-Dr. Jose G. Tamayo Medical Center,True,Biñan City,Laguna,IV-A
656F0DBF9392657EED7FEEFC486781FB,Bicol Medical Center,True,Naga City,Camarines Sur,V
285A25C17F351708754CDB6D56F3962E,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
857C41BC36BA2D1BE4E16D321E3F15B7,Bethel Baptist Hospital,True,Malaybalay City,Bukidnon,X
0E2C2CFC6030399C82C70CAD3C81C290,Rizal Medical Center,True,Pasig,Manila,NCR
414A7497190EAEF6B5D75D5A6A11AFCF,Notre Dame de Chartres Hospital,True,Baguio City,Benguet,CAR
D68064201291CE47BE8AC5D3918BCB49,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
E8D66338FAB3727E34A9179ED8804F64,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
A3782EF3356E45BA3E6FA056FD2A8CE4,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
8BACA01B732CF56F7CE83DF216514363,The Medical City,True,Pasig,Manila,NCR
713FD63D76C8A57B16FC433FB4AE718A,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
8091588A3968DA46E3E43A76BF3B3A98,Korea-Philippines Friendship Hospital,True,Trece Martires City,Cavite,IV-A
CDF66A6A7A04D87D865335701790C3E3,Gentri Doctors Medical Center Inc.,True,General Trias,Cavite,IV-A
9E1BF34472174EADEC17FC5E1CCAAFDB,Alabang Medical Center,True,Muntinlupa,Manila,NCR
D57EDF2D2082B0865E15D11EDAECDB20,Urology Center of the Philippines,True,Quezon City,Manila,NCR
FDAD122D154CE1A0D6B280360E54DF6E,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
69EBA34671B3EF1EF38EE85CAAE6B2A1,University of Perpetual Help Dalta Medical Center,True,Las Piñas,Manila,NCR
398475C83B47075E8897A083E97EB9F0,Binakayan Hospital and Medical Center,True,Kawit,Cavite,IV-A
FCC7FBED7C7C66964A52463E7498AD91,University of Perpetual Help Dalta Medical Center,True,Las Piñas,Manila,NCR
51624EDFEB2BA95FE669E7B2D2B3BE80,Unihealth-Parañaque Hospital and Medical Center,True,Parañaque,Manila,NCR
421B9FF13E012545C871FFF7824CD12A,"St. Dominic Medical Center, Inc.",True,Bacoor City,Cavite,IV-A
AAADBE0F309EC995A89DD6E74C9D3DBC,Ospital Ng Muntinlupa,True,Muntinlupa,Manila,NCR
E6E713296627DFF6475085CC6A224464,Medina General Hospital,True,Ozamiz City,Misamis Occidental,X
5481B2F34A74E427A2818014B8E103B0,Metro North Medical Center And Hospital Inc.,True,Quezon City,Manila,NCR
E7F75A0EB5D2448A933A050D60FF2BCC,MCUFilemon Dionisio Tanchoco Medical Foundation Hospital,True,Caloocan,Manila,NCR
77C493EC14246D748DB3EE8FCE0092DB,Beato-Cauilan Hospital,True,Muntinlupa,Manila,NCR
43B52842663FA6E4100C72751D08DE6F,Alabang Medical Clinic,True,Muntinlupa,Manila,NCR
F8F5161CF94DF05793592F5FAB95138B,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
630B7D8DD49A0BAB667498F287D68C16,Far Eastern University-Nicanor Reyes Medical Foundation,True,Quezon City,Manila,NCR
9D684C589D67031A627AD33D59DB65E5,St. Michael Medical Hospital,True,Bacoor City,Cavite,IV-A
A1F0CF94512F963E5ED4EDD9AF70E2CC,Ospital Ng Makati,True,Makati,Manila,NCR
7B16A52CF3727C22984590C4F4C36039,Laguna Holy Family Hospital,True,Santa Cruz,Laguna,IV-A
DAD1B0570EBCAC40E06E54E2C566D452,Divine Love General Hospital,True,Lipa City,Batangas,IV-A
0BBFD30C6D7EFE2FFF86061E79C010DB,Philippine Children's Medical Center,True,Quezon City,Manila,NCR
1B9F38268C50805669FD8CAF8F3CC84A,Cebu North General Hospital,True,Cebu City,Cebu,VII
C9F06BC7B46D0247A91C8FC665C13D0E,Mactan Doctor's Hospital,True,Lapu-Lapu City,Cebu,VII
3E77A14629775492504515DC4B23DEDA,"St. John the Baptist Medical Center, Inc",True,Calamba City,Laguna,IV-A
0D441DE75945E5ACBC865406FC9A2559,San Pablo Colleges Medical Center,True,San Pablo City,Laguna,IV-A
33235E3D066BAD95B6EEA457826F7507,Calamba Medical Center,True,Calamba City,Laguna,IV-A
75A7E9D83024B7CE00FE9CD2AA0BD0C5,First Cabuyao Hospital and Medical Center,True,Cabuyao City,Laguna,IV-A
1BB319A6362DD6F86050A78BD20E2B81,QualiMed Clinic (Sta. Rosa),True,Santa Rosa City,Laguna,IV-A
565767EB96D87D0D3AF8DFB332C2003F,Divine Grace Medical Center,True,General Trias,Cavite,IV-A
2C3587935E1F0E6C91C964D95D746A16,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
C1ADC7E5AE982A010AF2EB442B583640,De Los Santos Medical Center,True,Quezon City,Manila,NCR
30A1AFEB8B42EA58EE31AF1883EAC32C,Our Lady of the Pillar Medical Center,True,Imus City,Cavite,IV-A
6F67057B6A3671FE882F6D4F27D547BE,Dr. Pablo O. Torre Sr. Memorial Hospital (Riverside Medical Center),True,Bacolod City,Negros Occidental,VI
ABA53DA2F6340A8B89DC96D09D0D0430,University of Santo Tomas Hospital,True,Manila,Manila,NCR
C344336196D5EC19BD54FD14BEFDDE87,Providence Hospital,True,Quezon City,Manila,NCR
D5C82D99F0EDB85FC94FFA4204146AAD,De Los Santos Medical Center,True,Quezon City,Manila,NCR
94C8E4495D11846B18DD44998EED4968,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
674F3C2C1A8A6F90461E8A66FB5550BA,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
166CEE72E93A992007A89B39EB29628B,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
0F9A0878FCAF0DDE29B4E487AA8BBB44,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
B476828992F393A09339CF6270D30AA8,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
2F891485332423C8715842537CF742A0,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
14DB62200D8BF46551AA214ACCAFE1DF,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
1959EB9D5A0F7EBC58EBDE81D5DF400D,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
A1B07B8980C5ACF5EF69CFF16EBB1F42,Gregorio T. Lluch Memorial Hospital,True,Iligan City,Lanao del Norte,X
C2964CAAC096F26DB222CB325AA267CB,Hilongos District Hospital,True,Hilongos,Leyte,VIII
DCE8AF15F064D1ACCB98887A21029B08,Ramiro Community Hospital,True,Tagbilaran City,Bohol,VII
C0E8517B1FE0B5270F3F41D4B56D6118,Governor Celestino Gallares Memorial Hospital,True,Tagbilaran City,Bohol,VII
9001CA429212011F4A4FDA6C778CC318,Christ the King General Hospital,True,Las Piñas,Manila,NCR
D880067F879409DF09AC50BA315707AA,Las Piñas Doctor's Hospital,True,Las Piñas,Manila,NCR
781397BC0630D47AB531EA850BDDCF63,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
69F357FCC8E6D119F3D95F33CEDB5915,Pines City Doctor's Hospital,True,Baguio City,Benguet,CAR
1EA97DE85EB634D580161C603422437F,Bacnotan District Hospital,True,Bacnotan,La Union,I
52C409F1571F500E28F490A302A12540,Daniel O. Mercado Medical Center,True,Tanauan City,Batangas,IV-A
B89C30965EBC74912DE879F22DA62DBF,St. Frances Cabrini Medical Center,True,Santo Tomas,Batangas,IV-A
91E50FE1E39AF2869D3336EAAEEBDB43,Lipa Medix Medical Center,True,Lipa City,Batangas,IV-A
C04C19C2C2474DBF5F7AC4372C5B9AF1,N.L. Villa Memorial Medical Center,True,Lipa City,Batangas,IV-A
8620005AC78D8257435D490058C643DD,C.P. Reyes Hospital,True,Tanauan City,Batangas,IV-A
217B4C71837FAC172FABEBFC299F755B,Global Care Medical Center of Canlubang,True,Calamba City,Angeles,IV-A
033DAEF61EA8721921FBBEEBB6F87313,Parañaque Doctor's Hospital,True,Parañaque,Manila,NCR
DC2885225CBCB517BFEA1AE528F56428,Polymedic Medical Plaza,True,Cagayan de Oro,Misamis Oriental,X
C9D7EE04CF2F0F4E71DC61C5231975AF,Amai Pakpak Medical Center,True,Marawi City,Lanao del Sur,BARMM
0D27688C61C5A172E8E45956CD70CBA2,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
DB68512896941514A089C37392F0683B,Santa Rosa Hospital and Medical Center,True,Santa Rosa City,Laguna,IV-A
26FF6F4CA1CFCA4861EB91876F706746,Catalan Medical Hospital,True,Carmona,Cavite,IV-A
6A450490F238B4DDFF085D66A916A206,Makati Medical Center,True,Makati,Manila,NCR
C254E7753095807E1CCA159E48ECEB21,D.T. Protacio Hospital,True,Parañaque,Manila,NCR
228B25587479F2FC7570428E8BCBABDC,Armed Forces of the Philippines Medical Center,True,Quezon City,Manila,NCR
48D23E87EB98CC2227B5A8C33FA00680,Lipa Medix Medical Center,True,Lipa City,Batangas,IV-A
9CB67DE4A9827572471ECB873FD5EBC0,Armed Forces of the Philippines Medical Center,True,Quezon City,Manila,NCR
6A8018B3A00B69C008601B8BECAE392B,"St. Dominic Medical Center, Inc.",True,Bacoor City,Cavite,IV-A
81930C54E08B6D26D9638DD2E4656DC1,Cavite East Asia Medical Center,True,Bacoor City,Cavite,IV-A
9806B902E654C2DDD3B611099436037A,Cavite East Asia Medical Center,True,Bacoor City,Cavite,IV-A
1EC12035E5B91874ABCA57CEFBD59200,"St. Dominic Medical Center, Inc.",True,Bacoor City,Cavite,IV-A
7BD15518992F7BB1C9CBC67196AFBAB4,"Manila Adventist Medical Center & School of Medical Arts, Inc.",True,Pasay,Manila,NCR
A3149B45CBD3BF9980F7DB0FCA8A3094,Bacolod Adventist Medical Center,True,Bacolod City,Negros Occidental,VI
60A0575EE6CE460E1D86C0E9D281C4F1,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
